ranking;empresa_raw;peer_id;pnc_miles_bs;rt_bruto_miles_bs;reaseguro_cedido_miles_bs;rt_neto_miles_bs;gestion_general_miles_bs;saldo_operaciones_miles_bs;pct_saldo_sobre_pnc;year;month;fecha_periodo;archivo_fuente
14;Catatumbo C.A., Seguros;catatumbo c a seguros;-237770.12401;389219.10957;151448.98556;177466.05595;328915.04151;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
15;Constitución C.A., Seguros;constitucion;226266.92262;228651.32572;454918.24834;-444777.16495;10141.08339;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
16;Corporativos C.A., Seguros;corporativos c a seguros;99575.4737799999;-20513.64584;79061.8279399999;-44801.30666;34260.52128;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
17;Estar Seguros, S.A.;estar seguros s a;499321.470580003;-215745.2406;283576.229980003;17745.11886;301321.34884;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
18;Fé C.A., Seguros La;fe c a seguros la;58752.98604;0.0;58752.98604;-17406.47301;41346.51303;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
19;Federal C.A., Seguros;federal c a seguros;-333901.58003;-701345.9471;-1035247.52713;-203310.61869;-1238558.14582;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
20;Guayana C.A., Seguros;guayana c a seguros;-90777.4107299999;-18954.37504;-109731.78577;150266.50032;40534.71455;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
21;Hispana de Seguros, C.A.;hispana;110741.99827;-1778.28896999998;108963.7093;-82387.86971;26575.83959;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
22;Horizonte, C.A. Seguros;horizonte c a seguros;8582999.65493001;-7505546.57259;1077453.08234001;-49230.33715;1028222.74519;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
23;Iberoamericana de Seguros C.A.;iberoamericana de seguros c a;-285459.665679999;-85422.111;-370881.776679999;371839.94956;958.17288;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
24;Interbank Seguros S.A.;interbank seguros s a;-12821.55566;-24593.14884;-37414.7045;88131.05225;50716.34775;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
25;Internacional, C.A. de Seguros La;La Internacional;-1357.36301999996;-674.475820000006;-2031.83883999997;3506.42039;1474.58155;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
26;Mapfre La Seguridad, C.A. de Seguros;mapfre;-332967.822260003;-198807.51293;-531775.335190003;2225332.85507;1693557.51988;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
27;Mercantil C.A., Seguros;mercantil;-404534.918259996;542325.562050001;137790.643790004;1468171.21059;1605961.85438;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
28;Multinacional de Seguros C.A.;multinacional de seguros c a;-499602.339890001;-157797.30736;-657399.647250001;675758.89353;18359.24628;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
29;Mundial, C.A.V. de Seguros de Crédito La;mundial c a v de seguros de credito ;24274.81131;-22890.82275;1383.98856;325.00561;1708.99417;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
30;Nuevo Mundo S.A., Seguros;nuevo mundo s a seguros;18448.5143399994;-17214.7482700004;1233.76606999907;38657.91193;39891.678;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
31;Occidental C.A., Seguros La;occidental c a seguros la;-2107843.77645;2805577.06352;697733.287070003;-100867.28758;596865.99949;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
32;Oceánica de Seguros, C.A.;oceanica;354616.92924;-212142.5545;142474.37474;89574.50731;232048.88205;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
33;Oriental de Seguros C.A., La;oriental de seguros c a la;-715505.105140001;24172.9271000001;-691332.178040001;1058583.96682;367251.78878;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
34;Pirámide C.A., Seguros;piramide;-2113174.75855;-139382.43568;-2252557.19423;3990563.56725;1738006.37302;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
35;Previsora, C.N.A. de Seguros La;previsora c n a de seguros la;181.968710000166;-244790.22528;-244608.25657;442988.67122;198380.41465;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
36;Primus Seguros C.A.;primus seguros c a;2593.68786000001;-601.66088;1992.02698000001;4726.28311;6718.31009;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
37;Proseguros, S.A.;proseguros s a;471427.013180001;-492072.88727;-20645.8740899994;23887.24132;3241.36723;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
38;Provincial S.A., Seguros;provincial s a seguros;111003.97742;-14221.93924;96782.03818;40989.79532;137771.8335;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
39;Qualitas C.A., Seguros;qualitas c a seguros;-170010.7168;208086.80174;38076.0849399995;-21433.21335;16642.87159;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
40;Regional, C.A. de Seguros La;regional c a de seguros la;-4097.58047;0.0;-4097.58047;-483.7544;-4581.33487;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
41;Universal de Seguros C.A.;universal de seguros c a;-214612.25899;5663.91945000001;-208948.33954;214623.44778;5675.10824;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
42;Universitas, C.A. Seguros;universitas c a seguros;-2703415.45011;2825725.05663;122309.606520005;-108189.40833;14120.19819;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
43;Venezolana de Seguros y Vida C.A., La;venezolana de seguros y vida c a la;214354.4887;-374100.69564;-159746.20694;26875.62874;-132870.5782;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
44;Venezuela C.A., Seguros;venezuela c a seguros;-37056.50353;-44756.25683;-81812.76036;122008.01958;40195.25922;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
45;Virgen del Valle C.A., Seguros;virgen del valle c a seguros;1019.17942999999;0.0;1019.17942999999;-538.5988;480.58063;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
46;Vitalicia, C.A., Seguros La;vitalicia c a seguros la;-3301768.05912;3343174.3389;41406.2797800021;-39391.38401;2014.89577;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
47;Zuma Seguros, C.A.;zuma seguros c a;41639.88592;-10480.72759;31159.15833;-29155.80155;2003.35678;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
48;Zurich Seguros, S.A.;zurich seguros s a;151459.499770002;-652012.94466;-500553.444889998;540409.56309;39856.1182;;;2015;11;2015-11-30;cuadro-de-resultados-2015.xlsx
1;Adriática de Seguros, C.A.;adriatica de seguros c a;-2574.55699;0.0;-2574.55699;2699.84821;125.29122;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
2;Altamira C.A., Seguros;altamira c a seguros;1721386.38309;-1754284.66469;-32898.281600003;153335.06221;120436.78061;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
3;American International, C.A. de Seguros;american international c a de seguro;763947.61423;-634104.9886;129842.62563;-33921.28837;95921.33726;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
4;Andes C.A., Seguros Los;andes c a seguros los;-892364.04508;469444.29853;-422919.74655;692943.92188;270024.17533;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
5;Aseguradora Nacional Unida Uniseguros, S.A.;aseguradora nacional unida uniseguro;364792.29353;-370777.8911;-5985.5975699997;27408.23203;21422.63446;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
6;Ávila C.A., de Seguros;avila c a de seguros;-6193.74552000026;-5142.97995;-11336.7254700003;69797.70923;58460.98376;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
7;Banesco Seguros C.A.;banesco;-1054032.26687;-208131.82348;-1262164.09035;1583345.41144;321181.32109;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
8;Atrio Seguros C.A.;atrio seguros c a;-19456.0240999996;-7720.39482999999;-27176.4189299996;29691.74567;2515.32674;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
9;Bolivariana de Seguros y Reaseguros, C.A.;bolivariana de seguros y reaseguros ;-8830.11715999997;-9748.12607;-18578.24323;21438.21368;2859.97045;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
10;Vivir Seguros C.A.;vivir seguros c a;-1536525.67697;849223.27171;-687302.405260001;842521.01635;155218.61109;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
11;Carabobo C.A., Seguros;carabobo c a seguros;-218320.57945;-29308.85055;-247629.43;-16850.91936;-264480.34936;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
12;Caracas de Liberty Mutual C.A., Seguros;caracas;1338906.43261;-562220.34459;776686.088020004;1631882.42762;2408568.51564;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
13;Caroní, C.A., Seguros;caroni c a seguros;-375231.62425;-10707.8564999999;-385939.48075;646845.341;260905.86025;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
14;Catatumbo C.A., Seguros;catatumbo c a seguros;160436.801819998;434893.30346;595330.105279998;-75038.51112;520291.59416;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
15;Constitución C.A., Seguros;constitucion;10440.2429600008;382930.80059;393371.043550001;-355528.04551;37842.99804;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
16;Corporativos C.A., Seguros;corporativos c a seguros;104583.08988;-16052.77004;88530.31984;-41542.05904;46988.2608;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
17;Estar Seguros, S.A.;estar seguros s a;267780.665900002;129741.9848;397522.650700001;-38713.88052;358808.77018;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
18;Fé C.A., Seguros La;fe c a seguros la;78922.51638;0.0;78922.51638;-22377.57977;56544.93661;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
19;Federal C.A., Seguros;federal c a seguros;-204932.102050001;-765537.10867;-970469.210720001;-184066.74579;-1154535.95651;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
20;Guayana C.A., Seguros;guayana c a seguros;-91167.8995099999;-41632.96252;-132800.86203;199785.34179;66984.47976;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
21;Hispana de Seguros, C.A.;hispana;-574627.75922;-154511.43895;-729139.198170001;834294.24081;105155.04264;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
22;Horizonte, C.A. Seguros;horizonte c a seguros;7421112.67104001;-7112693.77222;308418.898820006;495192.7128;803611.61162;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
23;Iberoamericana de Seguros C.A.;iberoamericana de seguros c a;-23950.98066;-144093.40352;-168044.38418;176188.9304;8144.54622;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
24;Interbank Seguros S.A.;interbank seguros s a;1777.78889000018;-29035.67596;-27257.8870699998;62055.70659;34797.81952;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
25;Internacional, C.A. de Seguros La;La Internacional;-97099.0449999998;47889.67175;-49209.3732499998;52423.82849;3214.45524;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
26;Mapfre La Seguridad, C.A. de Seguros;mapfre;81826.9812600045;-240734.78069;-158907.799429995;1955683.92447;1796776.12504;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
27;Mercantil C.A., Seguros;mercantil;-2248240.75048999;2843631.3977;595390.647210006;1604979.71927;2200370.36648;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
28;Multinacional de Seguros C.A.;multinacional de seguros c a;-672629.53795;6739.15086000004;-665890.38709;675836.91912;9946.53203;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
29;Mundial, C.A.V. de Seguros de Crédito La;mundial c a v de seguros de credito ;24961.94407;-21299.35054;3662.59353;-62.5430699999994;3600.05046;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
30;Nuevo Mundo S.A., Seguros;nuevo mundo s a seguros;-58306.9423100007;55074.2629399999;-3232.6793700008;46240.39632;43007.71695;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
31;Occidental C.A., Seguros La;occidental c a seguros la;-877580.773979995;2076505.83418;1198925.0602;-587246.32108;611678.73912;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
32;Oceánica de Seguros, C.A.;oceanica;-237809.89144;-236690.85734;-474500.74878;813066.6226;338565.87382;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
33;Oriental de Seguros C.A., La;oriental de seguros c a la;-937129.974860001;135901.61925;-801228.355610001;1033833.97304;232605.61743;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
34;Pirámide C.A., Seguros;piramide;-2099016.31059999;-396046.534589999;-2495062.84518999;3919887.13659;1424824.2914;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
35;Previsora, C.N.A. de Seguros La;previsora c n a de seguros la;-2017717.51415999;-464420.98351;-2482138.49766999;308402.60486;-2173735.89281;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
36;Primus Seguros C.A.;primus seguros c a;2302.01055000002;-601.66088;1700.34967000002;5246.53654;6946.88621;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
37;Proseguros, S.A.;proseguros s a;715697.05873;-747620.84422;-31923.7854900007;60824.88865;28901.10316;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
38;Provincial S.A., Seguros;provincial s a seguros;125561.10243;-15540.06581;110021.03662;46487.51875;156508.55537;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
39;Qualitas C.A., Seguros;qualitas c a seguros;-237671.74469;233269.60271;-4402.14197999993;24541.96818;20139.8262;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
40;Regional, C.A. de Seguros La;regional c a de seguros la;-5670.98358000001;0.0;-5670.98358000001;-1197.73305;-6868.71663;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
41;Universal de Seguros C.A.;universal de seguros c a;-230649.7144;-33065.2211;-263714.9355;273010.87687;9295.94137;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
42;Universitas, C.A. Seguros;universitas c a seguros;-2674959.67103;2927443.31128;252483.64025;-239719.06763;12764.57262;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
43;Venezolana de Seguros y Vida C.A., La;venezolana de seguros y vida c a la;114273.1581;-134121.58545;-19848.4273500001;29453.32411;9604.89676;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
44;Venezuela C.A., Seguros;venezuela c a seguros;-45339.1087299998;-52539.3402;-97878.4489299999;131915.15293;34036.704;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
45;Virgen del Valle C.A., Seguros;virgen del valle c a seguros;-692.983250000006;0.0;-692.983250000006;-631.06556;-1324.04881;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
46;Vitalicia, C.A., Seguros La;vitalicia c a seguros la;-3354449.60034;3459966.9324;105517.332059999;-102471.02965;3046.30241;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
47;Zuma Seguros, C.A.;zuma seguros c a;-6467.8340200001;-12050.67575;-18518.5097700001;21096.63994;2578.13017;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
48;Zurich Seguros, S.A.;zurich seguros s a;365965.60526;-749407.36981;-383441.76455;546454.44563;163012.68108;;;2015;12;2015-12-31;cuadro-de-resultados-2015.xlsx
1;Adriática de Seguros, C.A.;adriatica de seguros c a;-109.97201000000001;0.0;-109.97201000000001;172014.44371000002;171904.4717;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
2;Altamira C.A., Seguros;altamira c a seguros;-68180.40427000007;-20715.831890000016;-88896.23616000009;89429.19409;522.1960300000001;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
3;American International, C.A. de Seguros;american international c a de seguro;481774.25722000015;-643872.92865;-162098.67142999984;213062.63645000078;50963.965;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
4;Andes C.A., Seguros Los;andes c a seguros los;6908.488060000007;-157.38805000000073;6751.1000100000065;-6261.57145;489.52855999999997;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
5;Aseguradora Nacional Unida Uniseguros, S.A.;aseguradora nacional unida uniseguro;-229953.79286000002;208665.8870199999;-21287.905840000094;1295100.92594;1273813.02009;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
6;Ávila C.A., de Seguros;avila c a de seguros;-2714.525150000006;-146.83553999999538;-2861.3606900000013;4252.04315;1390.68279;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
7;Banesco Seguros C.A.;banesco;-8683698.30156;7704708.310980002;-978989.9905799971;4945781.29888;3966791.3083;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
8;Atrio Seguros C.A.;atrio seguros c a;-49572.12375000006;49533.85179999995;-38.27195000010729;14173.86682;14171.81091;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
9;Bolivariana de Seguros y Reaseguros, C.A.;bolivariana de seguros y reaseguros ;-8331.04015;-79255.48369;-87586.52384000001;2283325.81898;2274953.39884;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
10;Vivir Seguros C.A.;vivir seguros c a;-769735.6212399999;732504.3058000003;-37231.315439999584;185482.53547;148251.21994;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
11;Carabobo C.A., Seguros;carabobo c a seguros;0.0;0.0;0.0;0.0;0.0;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
12;Caracas de Liberty Mutual C.A., Seguros;caracas;-4623766.145769999;202911.0354299999;-4420855.110339999;17048459.59521;12627604.48492;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
13;Caroní, C.A., Seguros;caroni c a seguros;-6676.374680000174;28578.981539999844;21902.60685999967;27458061.84342;27479964.44929;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
14;Catatumbo C.A., Seguros;catatumbo c a seguros;132332.67541000005;-227706.43792000003;-95373.76250999996;101824.67318000007;6450.91067;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
15;Constitución C.A., Seguros;constitucion;280458.9128899999;-36651.401880000005;243807.51100999993;-12680.20211;231127.30888;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
16;Corporativos C.A., Seguros;corporativos c a seguros;974.8434200000006;-452.19109999999995;522.6523200000006;13900757.741209999;13901280.393469999;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
17;Estar Seguros, S.A.;estar seguros s a;-1555839.5790899997;1587680.1642399998;31840.585150000094;-31448.613670000002;391.97146999999995;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
18;Fé C.A., Seguros La;fe c a seguros la;4145.647660000009;0.0;4145.647660000009;-1780.18779;2365.45987;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
19;Federal C.A., Seguros;federal c a seguros;0.0;0.0;0.0;0.0;0.0;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
20;Guayana C.A., Seguros;guayana c a seguros;1949.9837499999956;-332.18288999999993;1617.8008599999957;-111.97971;1505.82115;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
21;Hispana de Seguros, C.A.;hispana;-6631405.649680001;3993614.82795;-2637790.8217300004;2655292.51374;15847.830460000001;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
22;Horizonte, C.A. Seguros;horizonte c a seguros;-37886901.61501001;36687276.1947;-1199625.420310005;10362122.050089996;9162496.62975;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
23;Iberoamericana de Seguros C.A.;iberoamericana de seguros c a;-45293.2504499999;-4050.0786200000002;-49343.3290699999;60158.035830000044;10814.70683;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
24;Interbank Seguros S.A.;interbank seguros s a;1025.88261;-45.83543999999994;980.0471700000002;158138.58506;159118.63223;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
25;Internacional, C.A. de Seguros La;La Internacional;-36106.01502000007;-10723.863759999991;-46829.87878000006;57401.195110000015;10571.37434;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
26;Mapfre La Seguridad, C.A. de Seguros;mapfre;-89161790.67285;88538903.70080002;-622886.9720499725;18610811.45006;17987924.47702;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
27;Mercantil C.A., Seguros;mercantil;-70178000.03459999;67674700.16039;-2503299.8742099917;5694722.848939994;3191422.97476;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
28;Multinacional de Seguros C.A.;multinacional de seguros c a;-3947681.9656400005;3762020.05287;-185661.91277000046;226738.41319000005;41076.500439999996;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
29;Mundial, C.A.V. de Seguros de Crédito La;mundial c a v de seguros de credito ;-26733.152449999998;139.16358999999994;-26593.988859999998;1843.9887000000476;-24750.00016;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
30;Nuevo Mundo S.A., Seguros;nuevo mundo s a seguros;-3083.9652599999763;844.5078499999988;-2239.4574099999777;2364.1228899999996;124.66548;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
31;Occidental C.A., Seguros La;occidental c a seguros la;-63266.233610000076;30978.95212000002;-32287.281490000056;55511.258719999314;23223.97724;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
32;Oceánica de Seguros, C.A.;oceanica;-229856.9947399995;259212.4140099995;29355.41927000001;-4071.0360499999524;28100.75546;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
33;Oriental de Seguros C.A., La;oriental de seguros c a la;-40070.30185;123.0038700000001;-39947.29798;151801.6846;111854.38599;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
34;Pirámide C.A., Seguros;piramide;-231076415.47515;227306942.60491005;-3769472.8702399596;3802333.19673;32860.32649;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
35;Previsora, C.N.A. de Seguros La;previsora c n a de seguros la;-148518.4360300001;213.93577000000013;-148304.5002600001;2683357.5861;2535053.0858400003;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
36;Primus Seguros C.A.;primus seguros c a;-377.21616;0.0;-377.21616;381238.74349;380861.52733;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
37;Proseguros, S.A.;proseguros s a;32698.946099999965;-22405.77696000001;10293.169139999956;-2406.4975600000025;7886.67157;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
38;Provincial S.A., Seguros;provincial s a seguros;-48940.27753;0.0;-48940.27753;378673.98673;329733.70919;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
39;Qualitas C.A., Seguros;qualitas c a seguros;-31403.564189999524;403113.26060999994;371709.69642000046;-341101.04043;30608.65599;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
40;Regional, C.A. de Seguros La;regional c a de seguros la;-133.99808;0.0;-133.99808;13.678759999999999;-120.31932;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
41;Universal de Seguros C.A.;universal de seguros c a;-3625.280619999992;-531.6154299999997;-4156.896049999991;19357.414299999982;15200.51825;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
42;Universitas, C.A. Seguros;universitas c a seguros;6031444.060889999;-3356907.48926;2674536.571629999;-2113004.71033;561531.8613;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
43;Venezolana de Seguros y Vida C.A., La;venezolana de seguros y vida c a la;-46107.44200999998;23830.907980000004;-22276.53402999997;54539.517340000006;32262.98331;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
44;Venezuela C.A., Seguros;venezuela c a seguros;-1480785.8574499998;1453819.5537400001;-26966.3037099998;403583.79008;376719.73536;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
45;Virgen del Valle C.A., Seguros;virgen del valle c a seguros;-1657.9350099999997;0.0;-1657.9350099999997;1920.89163;262.957;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
46;Vitalicia, C.A., Seguros La;vitalicia c a seguros la;-31250.348449999998;-2514.368460000001;-33764.716909999996;71169.54586999999;37404.82896;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
47;Zuma Seguros, C.A.;zuma seguros c a;-12153.175199999989;-8223.42323;-20376.598429999987;293002.99255;272626.39412;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
48;Zurich Seguros, S.A.;zurich seguros s a;-9682157.674;2317134.93478;-7365022.73922;11331664.9073;3966642.1680799997;;;2019;1;2019-01-31;cuadro-de-resultados-2019.xlsx
1;Adriática de Seguros, C.A.;adriatica de seguros c a;-245.43341999999998;0.0;-245.43341999999998;170902.91087999998;170657.47746;;;2019;2;2019-02-28;cuadro-de-resultados-2019.xlsx
2;Altamira C.A., Seguros;altamira c a seguros;-247144.46934;14532.578639999985;-232611.89070000002;233421.25493;816.54935;;;2019;2;2019-02-28;cuadro-de-resultados-2019.xlsx
3;American International, C.A. de Seguros;american international c a de seguro;2091857.1889700003;-2276758.04537;-184900.8563999996;214123.5079300003;29222.651530000003;;;2019;2;2019-02-28;cuadro-de-resultados-2019.xlsx
4;Andes C.A., Seguros Los;andes c a seguros los;22943.21461000005;-4244.32592;18698.88869000005;-18054.221049999996;644.66764;;;2019;2;2019-02-28;cuadro-de-resultados-2019.xlsx
5;Aseguradora Nacional Unida Uniseguros, S.A.;aseguradora nacional unida uniseguro;-83003.48004999998;126152.13225;43148.65220000002;2615146.06979;2658294.72198;;;2019;2;2019-02-28;cuadro-de-resultados-2019.xlsx
6;Ávila C.A., de Seguros;avila c a de seguros;-84224.53346000005;119021.91773;34797.38426999995;-33107.80239;1689.5818700000002;;;2019;2;2019-02-28;cuadro-de-resultados-2019.xlsx
7;Banesco Seguros C.A.;banesco;-9322944.968899999;7657703.129810002;-1665241.8390899983;5137230.1671400005;3471988.32805;;;2019;2;2019-02-28;cuadro-de-resultados-2019.xlsx
8;Atrio Seguros C.A.;atrio seguros c a;-244997.37064000007;223459.6529000001;-21537.71773999998;85549.36909;64011.65078;;;2019;2;2019-02-28;cuadro-de-resultados-2019.xlsx
9;Bolivariana de Seguros y Reaseguros, C.A.;bolivariana de seguros y reaseguros ;43608.060100000024;-81693.03035;-38084.97024999997;2742475.6380700003;2704390.66782;;;2019;2;2019-02-28;cuadro-de-resultados-2019.xlsx
10;Vivir Seguros C.A.;vivir seguros c a;-717490.80154;757855.5483300003;40364.74679000032;133394.15073999998;173758.89603;;;2019;2;2019-02-28;cuadro-de-resultados-2019.xlsx
11;Carabobo C.A., Seguros;carabobo c a seguros;0.0;0.0;0.0;0.0;0.0;;;2019;2;2019-02-28;cuadro-de-resultados-2019.xlsx
12;Caracas de Liberty Mutual C.A., Seguros;caracas;-8978320.209679998;59981.635710000155;-8918338.573969997;16885291.087350003;7966952.51358;;;2019;2;2019-02-28;cuadro-de-resultados-2019.xlsx
13;Caroní, C.A., Seguros;caroni c a seguros;-1163115.8692000003;1220028.30981;56912.440609999656;27825645.776270002;27882558.21646;;;2019;2;2019-02-28;cuadro-de-resultados-2019.xlsx
14;Catatumbo C.A., Seguros;catatumbo c a seguros;139512.21427000026;-192067.77392000004;-52555.5596499998;66397.82115000009;13842.2615;;;2019;2;2019-02-28;cuadro-de-resultados-2019.xlsx
